2.51648 0.7010708079 0.7010708079 0.7010708079 0.7010708079 0.7010708079
2.56517 0.6883254723 0.6883254723 0.6883254723 0.6883254723 0.6883254723
2.6148 0.6758143662 0.6758143662 0.6758143662 0.6758143662 0.6758143662
2.66539 0.6635314082 0.6635314082 0.6635314082 0.6635314082 0.6635314082
2.71696 0.651471912 0.651471912 0.651471912 0.651471912 0.651471912
2.76952 0.6396337852 0.6396337852 0.6396337852 0.6396337852 0.6396337852
2.82311 0.6280080433 0.6280080433 0.6280080433 0.6280080433 0.6280080433
2.87773 0.616594774 0.616594774 0.616594774 0.616594774 0.616594774
2.93341 0.6053877048 0.6053877048 0.6053877048 0.6053877048 0.6053877048
2.99016 0.5943848588 0.5943848588 0.5943848588 0.5943848588 0.5943848588
3.04801 0.5835801046 0.5835801046 0.5835801046 0.5835801046 0.5835801046
3.10698 0.5729696573 0.5729696573 0.5729696573 0.5729696573 0.5729696573
3.1671 0.562549065 0.562549065 0.562549065 0.562549065 0.562549065
3.22837 0.5523186438 0.5523186438 0.5523186438 0.5523186438 0.5523186438
3.29083 0.5422719444 0.5422719444 0.5422719444 0.5422719444 0.5422719444
3.3545 0.5324045894 0.5324045894 0.5324045894 0.5324045894 0.5324045894
3.41941 0.5227135722 0.5227135722 0.5227135722 0.5227135722 0.5227135722
3.48556 0.513199549 0.513199549 0.513199549 0.513199549 0.513199549
3.553 0.5038535946 0.5038535946 0.5038535946 0.5038535946 0.5038535946
3.62174 0.4946768038 0.4946768038 0.4946768038 0.4946768038 0.4946768038
3.69181 0.4856640471 0.4856640471 0.4856640471 0.4856640471 0.4856640471
3.76324 0.476812422 0.476812422 0.476812422 0.476812422 0.476812422
3.83605 0.4681194167 0.4681194167 0.4681194167 0.4681194167 0.4681194167
3.91027 0.4595822005 0.4595822005 0.4595822005 0.4595822005 0.4595822005
3.98592 0.4511980377 0.4511980377 0.4511980377 0.4511980377 0.4511980377
4.06304 0.442964094 0.442964094 0.442964094 0.442964094 0.442964094
4.14165 0.4348767966 0.4348767966 0.4348767966 0.4348767966 0.4348767966
4.22178 0.426934851 0.426934851 0.426934851 0.426934851 0.426934851
4.30347 0.4191346316 0.4191346316 0.4191346316 0.4191346316 0.4191346316
4.38673 0.4114740736 0.4114740736 0.4114740736 0.4114740736 0.4114740736
4.4716 0.4039510788 0.4039510788 0.4039510788 0.4039510788 0.4039510788
4.55811 0.3965631535 0.3965631535 0.3965631535 0.3965631535 0.3965631535
4.6463 0.3893071273 0.3893071273 0.3893071273 0.3893071273 0.3893071273
4.7362 0.3821802058 0.3821802058 0.3821802058 0.3821802058 0.3821802058
4.82783 0.3751818505 0.3751818505 0.3751818505 0.3751818505 0.3751818505
4.92124 0.3683084866 0.3683084866 0.3683084866 0.3683084866 0.3683084866
5.01645 0.3615588988 0.3615588988 0.3615588988 0.3615588988 0.3615588988
5.11351 0.3549298038 0.3549298038 0.3549298038 0.3549298038 0.3549298038
5.21244 0.348420118 0.348420118 0.348420118 0.348420118 0.348420118
5.31329 0.3420268288 0.3420268288 0.3420268288 0.3420268288 0.3420268288
5.41609 0.3357483449 0.3357483449 0.3357483449 0.3357483449 0.3357483449
5.52088 0.3295824359 0.3295824359 0.3295824359 0.3295824359 0.3295824359
5.6277 0.3235271467 0.3235271467 0.3235271467 0.3235271467 0.3235271467
5.73658 0.317581075 0.317581075 0.317581075 0.317581075 0.317581075
5.84757 0.3117417232 0.3117417232 0.3117417232 0.3117417232 0.3117417232
5.9607 0.3060076866 0.3060076866 0.3060076866 0.3060076866 0.3060076866
6.07603 0.3003762702 0.3003762702 0.3003762702 0.3003762702 0.3003762702
6.19359 0.2948463007 0.2948463007 0.2948463007 0.2948463007 0.2948463007
6.31342 0.2894161399 0.2894161399 0.2894161399 0.2894161399 0.2894161399
6.43557 0.2840837786 0.2840837786 0.2840837786 0.2840837786 0.2840837786
6.56008 0.2788477287 0.2788477287 0.2788477287 0.2788477287 0.2788477287
6.687 0.2737061309 0.2737061309 0.2737061309 0.2737061309 0.2737061309
6.81638 0.268657225 0.268657225 0.268657225 0.268657225 0.268657225
6.94826 0.2636995738 0.2636995738 0.2636995738 0.2636995738 0.2636995738
7.08269 0.2588312733 0.2588312733 0.2588312733 0.2588312733 0.2588312733
7.21973 0.2540508364 0.2540508364 0.2540508364 0.2540508364 0.2540508364
7.35941 0.2493571998 0.2493571998 0.2493571998 0.2493571998 0.2493571998
7.5018 0.2447484682 0.2447484682 0.2447484682 0.2447484682 0.2447484682
7.64694 0.2402230738 0.2402230738 0.2402230738 0.2402230738 0.2402230738
7.79489 0.2357795674 0.2357795674 0.2357795674 0.2357795674 0.2357795674
7.9457 0.2314168439 0.2314168439 0.2314168439 0.2314168439 0.2314168439
8.09943 0.2271333185 0.2271333185 0.2271333185 0.2271333185 0.2271333185
8.25614 0.2229269616 0.2229269616 0.2229269616 0.2229269616 0.2229269616
8.41587 0.218797496 0.218797496 0.218797496 0.218797496 0.218797496
8.5787 0.2147430351 0.2147430351 0.2147430351 0.2147430351 0.2147430351
8.74468 0.210761802 0.210761802 0.210761802 0.210761802 0.210761802
8.91387 0.206853283 0.206853283 0.206853283 0.206853283 0.206853283
9.08633 0.2030160993 0.2030160993 0.2030160993 0.2030160993 0.2030160993
9.26213 0.1992483859 0.1992483859 0.1992483859 0.1992483859 0.1992483859
9.44133 0.1955496219 0.1955496219 0.1955496219 0.1955496219 0.1955496219
9.62399 0.1919182497 0.1919182497 0.1919182497 0.1919182497 0.1919182497
9.8102 0.1883528164 0.1883528164 0.1883528164 0.1883528164 0.1883528164
10 0.1848528257 0.1848528257 0.1848528257 0.1848528257 0.1848528257
